# AtomicVolume: 18.345172899999998
-5.274675781300000381e+03 -1.381868164200000137e+03 3.594882812999999828e+02
-1.381868164200000137e+03 -5.249320312500000000e+03 -1.163538696299999856e+03
3.594882812999999828e+02 -1.163538696299999856e+03 -6.981189941399999043e+03
