# AtomicVolume: 17.8317318
-6.283124511699999857e+03 -1.331025268599999890e+03 -7.896152343999999630e+02
-1.331025268599999890e+03 -4.333738281300000381e+03 -9.654141234999999597e+02
-7.896152343999999630e+02 -9.654141234999999597e+02 -4.142730468800000381e+03
