# AtomicVolume: 16.8086357
4.159420410199999424e+03 4.168557617200000095e+03 2.609453613300000143e+03
4.168557617200000095e+03 7.761492675800000143e+03 2.565570678999999927e+02
2.609453613300000143e+03 2.565570678999999927e+02 3.367494873099999950e+03
